subject,open,lineno,NOC,PAR,NOO,experience-based,statistics-based,tuning machine
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2825,211,2,16,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2833,563,2,50,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2856,1126,2,55,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2884,656,2,49,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2910,1042,2,91,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2944,217,2,19,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2954,192,2,19,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2961,278,2,24,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2970,314,2,32,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2980,368,2,32,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,2994,219,2,19,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,3002,400,2,24,1,1,1
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/conf/server.py,3015,178,2,12,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/apidocs/hooks.py,281,36,1,8,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/status_checks/base.py,5,54,1,9,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,222,63,0,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,223,43,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,285,83,0,8,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,286,63,0,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,287,43,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,381,83,0,8,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,382,63,0,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,383,43,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,461,83,0,8,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,462,63,0,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notificationcontroller.py,463,43,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/utils/__init__.py,269,29,1,7,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/utils/participants.py,132,15,1,4,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/utils/participants.py,405,59,1,10,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/utils/participants.py,446,52,1,8,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/rpc.py,356,71,0,4,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/pagination.py,84,21,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/pagination.py,85,21,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/organization/model.py,123,33,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/organization/model.py,236,27,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/organization/model.py,280,22,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/organization/impl.py,708,110,0,7,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/app/model.py,81,19,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/auth/model.py,201,27,0,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,293,32,0,3,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,3007,59,1,6,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,3008,91,1,9,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/hybrid_cloud.py,214,9,0,1,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/relay.py,55,124,0,13,1,1,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/relay.py,110,96,0,12,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/relay.py,132,124,0,13,1,1,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/relay.py,155,124,0,13,1,1,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/pytest/selenium.py,259,40,1,4,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/pytest/fixtures.py,351,32,2,3,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/helpers/options.py,33,7,0,1,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/subscription_processor.py,90,35,1,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/tasks.py,144,22,0,1,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/charts.py,110,30,2,9,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/logic.py,283,101,0,9,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/logic.py,1039,51,1,11,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/logic.py,1064,81,1,12,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/endpoints/organization_incident_activity_index.py,32,31,1,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/endpoints/organization_alert_rule_index.py,75,31,1,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/endpoints/organization_alert_rule_index.py,262,69,1,8,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/endpoints/utils.py,21,27,1,3,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/endpoints/utils.py,22,27,1,3,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/endpoints/organization_incident_index.py,124,65,1,8,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/endpoints/project_alert_rule_index.py,53,56,1,7,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/utils/sentry_apps.py,20,32,1,4,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/serializers/alert_rule.py,117,27,1,3,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/incidents/serializers/alert_rule.py,118,27,1,3,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/interfaces/base.py,55,22,1,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/dynamic_sampling/models/transactions_rebalancing.py,50,20,1,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/dynamic_sampling/models/projects_rebalancing.py,29,20,1,5,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/dynamic_sampling/rules/combine.py,31,79,0,6,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/dynamic_sampling/rules/combinators/ordered_combinator.py,20,29,1,4,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/dynamic_sampling/rules/combinators/ordered_combinator.py,21,31,1,8,0,0,0
Real-ESRGAN-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/Real-ESRGAN-master/inference_realesrgan_video.py,304,22,1,4,0,0,0
Real-ESRGAN-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/Real-ESRGAN-master/scripts/extract_subimages.py,67,22,1,4,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/forge/forge/sdk/model.py,35,19,1,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/forge/forge/sdk/model.py,41,19,1,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/forge/forge/sdk/model.py,84,19,1,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/forge/forge/sdk/model.py,90,19,1,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/forge/forge/sdk/model.py,130,19,1,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/forge/forge/sdk/model.py,136,19,1,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/tests/unit/test_file_operations.py,31,273,4,24,1,1,1
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/tests/unit/test_file_operations.py,130,11,1,1,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/configuration/schema.py,262,9,2,1,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/workspace/simple.py,172,58,1,9,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/utils/json_schema.py,104,12,1,2,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/agent/simple.py,193,16,1,2,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/resource/schema.py,47,37,1,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/resource/schema.py,48,37,1,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/resource/schema.py,49,37,1,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/resource/model_providers/openai.py,183,76,0,12,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/resource/model_providers/openai.py,355,10,1,1,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/core/resource/model_providers/schema.py,341,10,1,1,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/app/agent_protocol_server.py,216,143,1,17,1,1,1
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/memory/vector/utils.py,76,7,1,1,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/memory/vector/utils.py,85,7,1,1,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/memory/vector/providers/base.py,79,25,2,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,53,47,0,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,63,77,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,74,56,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,78,60,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,84,26,0,4,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,88,27,0,4,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,92,52,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,95,50,0,7,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,116,49,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,121,52,0,7,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,130,58,0,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,136,54,0,7,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,146,56,0,7,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,149,18,0,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,150,72,0,10,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,156,74,0,10,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,171,49,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,185,49,0,7,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,198,59,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,201,30,0,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,206,50,0,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,210,49,0,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,213,45,0,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,223,57,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/config/config.py,233,48,0,4,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/agents/agent.py,66,69,0,5,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/agents/base.py,131,33,0,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/agents/base.py,135,80,0,6,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/agents/base.py,260,82,1,7,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/agents/base.py,334,53,1,8,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/agents/base.py,335,61,1,8,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/speech/say.py,30,188,0,24,1,1,1
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/logs/config.py,55,56,0,8,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/logs/config.py,61,52,0,7,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/logs/config.py,65,46,0,7,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/logs/config.py,72,81,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/file_workspace/s3.py,32,60,0,11,1,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/commands/system.py,60,32,1,5,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/commands/user_interaction.py,27,40,1,3,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/commands/image_gen.py,36,38,1,4,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/commands/image_gen.py,138,17,1,5,0,0,0
AutoGPT-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/AutoGPT-master/autogpts/autogpt/autogpt/commands/git_operations.py,34,63,1,7,1,0,0
