subject,open,lineno,NOC,NOL,experience-based,statistics-based,tuning machine
typing-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/typing-main/conformance/src/reporting.py,87,101,5,1,1,1
typing-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/typing-main/conformance/src/reporting.py,89,64,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/tests/test_inspect.py,105,32,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/tests/test_traceback.py,330,36,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/examples/tree.py,28,37,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/examples/tree.py,41,52,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/examples/repr.py,8,20,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/examples/top_lite_simulator.py,51,45,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/examples/listdir.py,24,42,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/screen.py,44,47,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/screen.py,50,54,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/logging.py,185,52,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/logging.py,218,50,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/logging.py,223,66,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/logging.py,229,44,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,64,30,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,65,48,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,67,42,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,98,39,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,98,22,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,99,32,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,129,20,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,153,21,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,158,21,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/tree.py,161,32,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,204,33,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,388,33,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,439,55,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,670,49,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,692,84,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,739,54,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,742,89,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,749,34,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,762,35,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,803,80,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,960,29,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1034,57,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1035,40,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1389,115,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1440,77,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1448,54,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1478,31,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1688,48,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,1955,57,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2145,31,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2202,51,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2214,48,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2315,101,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2320,107,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2388,78,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2422,85,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/console.py,2430,89,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,378,58,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,392,50,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,445,56,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,466,50,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,489,22,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,494,26,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,495,36,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,500,26,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,501,36,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,505,22,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,510,22,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,534,29,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,535,35,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/color.py,536,32,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/align.py,142,46,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/align.py,151,56,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/align.py,162,46,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/align.py,174,53,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/align.py,193,81,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/align.py,259,56,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/theme.py,21,34,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/theme.py,25,50,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/theme.py,100,66,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,147,50,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,149,37,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,150,41,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,169,237,19,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,191,29,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,193,56,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,262,20,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,293,28,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,295,25,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,297,34,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,299,43,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,302,31,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,304,34,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,306,37,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,308,37,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,310,34,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,313,46,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,315,31,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,317,40,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,319,40,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,475,59,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,490,38,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,576,63,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,642,38,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,688,32,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,713,42,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/style.py,759,58,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/default_styles.py,181,65,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_log_render.py,75,40,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_log_render.py,81,50,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/layout.py,67,72,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/layout.py,186,38,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/layout.py,235,60,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/layout.py,273,49,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/layout.py,278,67,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/layout.py,294,49,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/containers.py,37,43,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/containers.py,165,36,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_emoji_replace.py,21,53,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,89,44,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,92,81,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,140,29,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,144,14,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,290,34,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,449,161,10,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,596,47,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/traceback.py,709,71,9,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/control.py,66,43,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/control.py,101,52,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/control.py,106,43,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/control.py,126,152,9,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/control.py,129,51,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/control.py,158,54,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/__init__.py,73,45,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markup.py,30,65,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markup.py,37,75,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markup.py,100,24,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markup.py,130,66,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markup.py,157,44,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markup.py,186,46,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markup.py,203,58,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_ratio.py,54,38,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_ratio.py,95,14,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_ratio.py,127,14,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,65,46,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,133,202,11,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,199,192,10,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,315,119,5,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,343,68,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,516,33,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,690,45,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,727,36,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/pretty.py,919,37,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/columns.py,67,62,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/columns.py,151,66,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/columns.py,160,48,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/rule.py,55,73,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/rule.py,73,26,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_inspect.py,69,68,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_inspect.py,179,59,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/_inspect.py,200,20,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markdown.py,108,49,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markdown.py,337,38,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markdown.py,368,41,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markdown.py,399,22,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markdown.py,415,23,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/markdown.py,780,28,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,254,36,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,537,20,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,584,47,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,619,47,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,652,32,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,689,52,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,710,45,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,713,58,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,890,80,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,1188,80,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/text.py,1301,57,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/bar.py,52,50,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/bar.py,90,89,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/live.py,67,40,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/live.py,80,23,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/live.py,98,71,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/live.py,204,48,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/live.py,258,69,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/live.py,371,33,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,166,27,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,167,44,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,293,58,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,469,52,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,503,27,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,612,45,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,639,128,7,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,640,84,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,711,37,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,806,27,1,0,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/syntax.py,808,60,1,1,0,0
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/table.py,343,96,3,1,1,1
rich-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/rich-master/rich/table.py,495,80,3,1,1,1
